0 500 403 999 11679 3613 8066 2500 2097 10.0 50 1078 13.084.027,600 6.559.950,000
0 500 448 999 11705 3613 8092 2500 2052 10.0 50 1036 13.123.252,000 6.597.500,000
0 500 418 999 11652 3613 8039 2500 2082 10.0 50 991 13.088.288,800 6.565.950,000
0 500 418 999 11620 3613 8007 2500 2082 10.0 50 947 13.056.678,000 6.536.400,000
0 500 438 999 11667 3613 8054 2500 2062 10.0 50 996 13.088.554,800 6.565.250,000
0 500 417 999 11640 3613 8027 2500 2083 10.0 50 960 13.097.466,000 6.575.900,000
0 500 410 999 11661 3613 8048 2500 2090 10.0 50 944 13.096.368,400 6.573.450,000
0 500 411 999 11631 3613 8018 2500 2089 10.0 50 981 13.070.886,400 6.549.900,000
0 500 417 999 11607 3613 7994 2500 2083 10.0 50 1000 13.034.890,800 6.515.450,000
0 500 397 999 11621 3613 8008 2500 2103 10.0 50 998 13.063.292,400 6.542.950,000
1 500 173 999 14031 5175 8856 2500 2327 10.0 50 1018 16.602.946,400 7.393.500,000
1 500 175 999 14069 5175 8894 2500 2325 10.0 50 1070 16.625.593,600 7.413.700,000
1 500 169 999 14063 5175 8888 2500 2331 10.0 50 1038 16.640.157,200 7.428.650,000
1 500 174 999 14050 5175 8875 2500 2326 10.0 50 1057 16.622.270,000 7.411.600,000
1 500 162 999 14000 5175 8825 2500 2338 10.0 50 1024 16.595.800,000 7.388.350,000
1 500 162 999 14081 5175 8906 2500 2338 10.0 50 1060 16.647.066,400 7.434.400,000
1 500 178 999 14035 5175 8860 2500 2322 10.0 50 1016 16.595.154,000 7.385.450,000
1 500 158 999 14091 5175 8916 2500 2342 10.0 50 1152 16.684.610,400 7.471.300,000
1 500 168 999 14087 5175 8912 2500 2332 10.0 50 1004 16.672.702,800 7.459.650,000
1 500 157 999 14079 5175 8904 2500 2343 10.0 50 1139 16.679.887,600 7.467.350,000
2 500 466 999 12257 3698 8559 2500 2034 10.0 50 940 13.857.000,800 6.954.150,000
2 500 457 999 12271 3698 8573 2500 2043 10.0 50 892 13.889.202,400 6.985.450,000
2 500 453 999 12336 3698 8638 2500 2047 10.0 50 910 13.931.938,400 7.024.000,000
2 500 486 999 12342 3698 8644 2500 2014 10.0 50 950 13.939.274,800 7.030.950,000
2 500 448 999 12279 3698 8581 2500 2052 10.0 50 945 13.861.817,600 6.957.550,000
