0 200 354 399 5523 1299 4224 1000 646 10.0 50 1006 2.778.881,200 1.524.100,000
0 200 333 399 5570 1299 4271 1000 667 10.0 50 1107 2.789.158,000 1.531.350,000
0 200 331 399 5567 1299 4268 1000 669 10.0 50 1119 2.783.414,800 1.525.800,000
0 200 361 399 5518 1299 4219 1000 639 10.0 50 1022 2.763.309,200 1.508.850,000
0 200 342 399 5487 1299 4188 1000 658 10.0 50 1069 2.750.362,800 1.497.900,000
0 200 359 399 5509 1299 4210 1000 641 10.0 50 1060 2.758.329,600 1.504.450,000
0 200 351 399 5532 1299 4233 1000 649 10.0 50 1036 2.766.310,800 1.510.950,000
0 200 361 399 5541 1299 4242 1000 639 10.0 50 1033 2.795.590,400 1.539.650,000
0 200 347 399 5506 1299 4207 1000 653 10.0 50 1048 2.759.386,400 1.505.700,000
1 200 266 399 12862 1597 11265 1000 733 10.0 50 7770 4.137.012,800 2.385.600,000
1 200 280 399 12308 1597 10711 1000 720 10.0 50 7231 3.995.835,200 2.280.100,000
1 200 277 399 12583 1597 10986 1000 723 10.0 50 7426 4.101.045,200 2.367.600,000
1 200 269 399 12780 1597 11183 1000 730 10.0 50 7704 4.083.532,000 2.337.400,000
1 200 271 399 11900 1597 10303 1000 729 10.0 50 6838 3.914.760,000 2.225.300,000
1 200 278 399 13055 1597 11458 1000 722 10.0 50 7982 4.155.742,000 2.391.900,000
1 200 285 399 12953 1597 11356 1000 714 10.0 50 7883 4.125.523,200 2.368.250,000
1 200 273 399 11185 1597 9588 1000 727 10.0 50 6105 3.778.914,000 2.135.500,000
1 200 273 399 11799 1597 10202 1000 727 10.0 50 6699 3.917.055,600 2.234.100,000
1 200 269 399 12776 1597 11179 1000 730 10.0 50 7707 4.100.724,400 2.354.850,000
2 200 212 399 5654 1405 4249 1000 788 10.0 50 868 2.900.417,600 1.562.500,000
2 200 218 399 5636 1405 4231 1000 782 10.0 50 842 2.892.708,400 1.555.950,000
2 200 218 399 5609 1405 4204 1000 782 10.0 50 857 2.880.869,600 1.545.850,000
2 200 214 399 5619 1405 4214 1000 786 10.0 50 888 2.886.563,600 1.550.900,000
2 200 218 399 5554 1405 4149 1000 782 10.0 50 794 2.868.177,600 1.536.700,000
2 200 206 399 5615 1405 4210 1000 794 10.0 50 812 2.903.406,000 1.568.000,000
2 200 215 399 5619 1405 4214 1000 785 10.0 50 871 2.886.563,600 1.550.900,000
2 200 207 399 5656 1405 4251 1000 793 10.0 50 870 2.908.596,400 1.570.550,000
