0 500 739 999 44158 14007 30151 2500 1761 10.0 50 24326 48.241.175,200 21.737.250,000
0 500 743 999 43251 14007 29244 2500 1757 10.0 50 23472 47.553.814,400 21.108.300,000
0 500 731 999 44179 14007 30172 2500 1769 10.0 50 24344 48.344.477,600 21.839.200,000
0 500 708 999 43908 14007 29901 2500 1792 10.0 50 24174 47.998.325,200 21.510.500,000
0 500 779 999 44367 14007 30360 2500 1721 10.0 50 24452 48.336.634,800 21.819.250,000
0 500 752 999 42723 14007 28716 2500 1748 10.0 50 22843 47.144.861,200 20.733.350,000
0 500 731 999 44305 14007 30298 2500 1769 10.0 50 24492 48.241.042,000 21.727.650,000
0 500 694 999 43047 14007 29040 2500 1805 10.0 50 23307 47.200.026,800 20.767.650,000
0 500 737 999 44826 14007 30819 2500 1763 10.0 50 24930 48.549.344,400 22.002.400,000
0 500 763 999 43905 14007 29898 2500 1737 10.0 50 24068 47.895.982,000 21.408.350,000
1 500 554 999 66747 22175 44572 2500 1946 10.0 50 37960 77.628.306,800 36.835.850,000
1 500 533 999 67187 22175 45012 2500 1966 10.0 50 38480 77.665.092,800 36.844.300,000
1 500 552 999 66548 22175 44373 2500 1948 10.0 50 37798 76.694.891,200 35.915.250,000
1 500 525 999 68071 22175 45896 2500 1975 10.0 50 39321 78.137.472,400 37.259.750,000
1 500 521 999 66460 22175 44285 2500 1979 10.0 50 37746 76.618.924,000 35.844.950,000
1 500 524 999 69125 22175 46950 2500 1976 10.0 50 40366 79.299.200,000 38.353.600,000
1 500 552 999 66318 22175 44143 2500 1948 10.0 50 37602 76.538.229,200 35.773.400,000
1 500 542 999 69069 22175 46894 2500 1956 10.0 50 40330 79.266.343,600 38.324.350,000
1 500 555 999 68316 22175 46141 2500 1945 10.0 50 39567 78.402.700,400 37.509.200,000
1 500 520 999 65686 22175 43511 2500 1979 10.0 50 37024 75.741.778,400 35.017.650,000
2 500 1168 999 55368 13737 41631 2500 1330 10.0 50 35287 60.449.749,200 33.470.950,000
2 500 1129 999 56574 13737 42837 2500 1370 10.0 50 36474 61.529.815,600 34.473.350,000
2 500 1129 999 54909 13737 41172 2500 1370 10.0 50 34828 60.081.039,600 33.131.800,000
2 500 1156 999 57482 13737 43745 2500 1344 10.0 50 37368 62.143.340,800 35.028.400,000
2 500 1156 999 56285 13737 42548 2500 1343 10.0 50 36204 61.434.604,000 34.396.750,000
2 500 1151 999 55514 13737 41777 2500 1349 10.0 50 35411 60.981.801,600 33.993.600,000
2 500 1136 999 55807 13737 42070 2500 1363 10.0 50 35731 60.906.770,800 33.899.700,000
