0 500 124 999 4965 3613 1352 250 126 10.0 50 126 7.222.446,000 1.130.750,000
0 500 123 999 4993 3613 1380 250 127 10.0 50 155 7.241.449,200 1.147.950,000
0 500 121 999 4977 3613 1364 250 129 10.0 50 149 7.230.618,800 1.138.150,000
0 500 124 999 4991 3613 1378 250 126 10.0 50 144 7.241.070,400 1.147.700,000
0 500 120 999 4975 3613 1362 250 130 10.0 50 133 7.223.040,000 1.130.700,000
1 500 69 999 6851 5175 1676 250 181 10.0 50 193 10.143.904,400 1.396.850,000
1 500 72 999 6837 5175 1662 250 178 10.0 50 180 10.135.752,800 1.389.600,000
1 500 70 999 6823 5175 1648 250 180 10.0 50 172 10.109.301,200 1.364.050,000
1 500 68 999 6779 5175 1604 250 182 10.0 50 144 10.083.967,600 1.341.550,000
1 500 71 999 6790 5175 1615 250 179 10.0 50 157 10.089.626,000 1.346.500,000
2 500 126 999 5137 3698 1439 250 124 10.0 50 150 7.632.872,800 1.188.550,000
2 500 134 999 5174 3698 1476 250 116 10.0 50 170 7.662.705,600 1.216.000,000
2 500 127 999 5167 3698 1469 250 123 10.0 50 158 7.654.054,800 1.207.800,000
2 500 130 999 5121 3698 1423 250 120 10.0 50 136 7.619.692,400 1.176.400,000
2 500 129 999 5122 3698 1424 250 121 10.0 50 124 7.623.006,800 1.179.650,000
3 500 141 999 4866 3569 1297 250 109 10.0 50 155 7.423.170,400 1.116.500,000
3 500 138 999 4837 3569 1268 250 112 10.0 50 116 7.398.552,800 1.093.750,000
3 500 142 999 4863 3569 1294 250 108 10.0 50 137 7.418.677,200 1.112.200,000
3 500 147 999 4872 3569 1303 250 103 10.0 50 141 7.431.156,800 1.124.100,000
3 500 146 999 4872 3569 1303 250 104 10.0 50 136 7.431.356,800 1.124.300,000
4 500 142 999 4771 3482 1289 250 108 10.0 50 112 7.093.252,400 1.076.350,000
4 500 141 999 4762 3482 1280 250 109 10.0 50 103 7.090.922,800 1.074.600,000
4 500 143 999 4781 3482 1299 250 107 10.0 50 93 7.101.296,400 1.083.750,000
4 500 142 999 4784 3482 1302 250 108 10.0 50 111 7.107.789,600 1.090.050,000
4 500 141 999 4764 3482 1282 250 109 10.0 50 97 7.088.151,600 1.071.700,000
5 500 174 999 4238 3030 1208 250 76 10.0 50 111 6.458.627,200 1.069.850,000
5 500 180 999 4226 3030 1196 250 70 10.0 50 87 6.449.354,400 1.061.350,000
5 500 173 999 4233 3030 1203 250 77 10.0 50 105 6.444.755,200 1.056.300,000
5 500 176 999 4242 3030 1212 250 74 10.0 50 101 6.464.034,800 1.075.000,000
5 500 179 999 4238 3030 1208 250 71 10.0 50 101 6.456.077,200 1.067.300,000
6 500 150 999 4495 3250 1245 250 100 10.0 50 107 6.671.628,000 1.071.200,000
6 500 153 999 4513 3250 1263 250 97 10.0 50 128 6.678.787,200 1.077.200,000
6 500 155 999 4489 3250 1239 250 95 10.0 50 102 6.655.791,600 1.055.750,000
6 500 152 999 4527 3250 1277 250 98 10.0 50 129 6.693.638,800 1.091.150,000
6 500 148 999 4516 3250 1266 250 102 10.0 50 133 6.680.130,400 1.078.350,000
7 500 157 999 5035 3654 1381 250 93 10.0 50 147 7.716.454,000 1.183.650,000
7 500 158 999 5074 3654 1420 250 92 10.0 50 191 7.744.065,600 1.208.750,000
7 500 157 999 5047 3654 1393 250 93 10.0 50 161 7.737.576,800 1.204.000,000
7 500 153 999 5024 3654 1370 250 97 10.0 50 153 7.719.395,600 1.187.300,000
7 500 156 999 5072 3654 1418 250 94 10.0 50 183 7.757.386,800 1.222.200,000
8 500 149 999 4925 3598 1327 250 101 10.0 50 120 7.709.720,000 1.165.900,000
8 500 144 999 4933 3598 1335 250 106 10.0 50 138 7.723.785,200 1.179.450,000
8 500 149 999 4928 3598 1330 250 101 10.0 50 130 7.717.113,200 1.173.100,000
8 500 146 999 4943 3598 1345 250 104 10.0 50 145 7.730.229,200 1.185.250,000
8 500 148 999 4946 3598 1348 250 102 10.0 50 148 7.724.572,400 1.179.400,000
9 500 160 999 4837 3516 1321 250 90 10.0 50 136 7.329.752,800 1.125.100,000
9 500 160 999 4830 3516 1314 250 90 10.0 50 130 7.330.552,000 1.126.350,000
9 500 164 999 4873 3516 1357 250 86 10.0 50 157 7.370.171,200 1.163.200,000
9 500 165 999 4851 3516 1335 250 85 10.0 50 136 7.344.254,400 1.138.700,000
9 500 164 999 4839 3516 1323 250 86 10.0 50 127 7.332.631,600 1.127.850,000
