0 800 200 1599 7242 5446 1796 400 200 10.0 50 125 16.949.034,800 2.298.650,000
0 800 199 1599 7258 5446 1812 400 201 10.0 50 130 16.971.165,200 2.319.750,000
0 800 201 1599 7254 5446 1808 400 199 10.0 50 133 16.959.057,600 2.307.900,000
0 800 195 1599 7230 5446 1784 400 205 10.0 50 125 16.925.212,000 2.275.600,000
0 800 200 1599 7228 5446 1782 400 200 10.0 50 115 16.930.283,200 2.280.800,000
1 800 167 1599 9591 7365 2226 400 233 10.0 50 159 22.765.560,400 2.886.000,000
1 800 172 1599 9623 7365 2258 400 228 10.0 50 169 22.803.871,200 2.922.250,000
1 800 168 1599 9657 7365 2292 400 232 10.0 50 210 22.840.560,800 2.956.750,000
1 800 172 1599 9647 7365 2282 400 228 10.0 50 176 22.806.666,800 2.923.500,000
1 800 166 1599 9651 7365 2286 400 234 10.0 50 198 22.828.674,400 2.945.250,000
2 800 227 1599 8464 6402 2062 400 173 10.0 50 144 21.180.431,600 2.847.750,000
2 800 230 1599 8487 6402 2085 400 170 10.0 50 156 21.199.962,800 2.865.800,000
2 800 227 1599 8461 6402 2059 400 173 10.0 50 158 21.152.038,400 2.819.550,000
2 800 225 1599 8463 6402 2061 400 175 10.0 50 162 21.159.867,200 2.827.250,000
2 800 226 1599 8473 6402 2071 400 174 10.0 50 168 21.176.361,200 2.843.100,000
3 800 191 1599 7286 5432 1854 400 209 10.0 50 161 17.212.368,400 2.470.400,000
3 800 190 1599 7281 5432 1849 400 210 10.0 50 147 17.211.596,400 2.469.950,000
3 800 192 1599 7270 5432 1838 400 208 10.0 50 135 17.181.438,000 2.440.500,000
3 800 189 1599 7264 5432 1832 400 211 10.0 50 132 17.188.551,600 2.448.000,000
3 800 186 1599 7271 5432 1839 400 214 10.0 50 138 17.190.402,400 2.449.400,000
4 800 196 1599 8939 6894 2045 400 204 10.0 50 155 19.661.871,600 2.506.450,000
4 800 191 1599 8909 6894 2015 400 209 10.0 50 167 19.632.639,600 2.479.150,000
4 800 194 1599 8938 6894 2044 400 206 10.0 50 151 19.681.657,200 2.526.300,000
4 800 190 1599 8956 6894 2062 400 210 10.0 50 163 19.681.666,400 2.525.150,000
4 800 199 1599 8965 6894 2071 400 201 10.0 50 164 19.699.896,000 2.542.800,000
5 800 188 1599 9126 6989 2137 400 212 10.0 50 127 21.277.014,400 2.838.000,000
5 800 190 1599 9137 6989 2148 400 210 10.0 50 134 21.282.472,800 2.842.750,000
5 800 192 1599 9137 6989 2148 400 208 10.0 50 128 21.297.022,800 2.857.300,000
5 800 183 1599 9102 6989 2113 400 217 10.0 50 116 21.253.168,800 2.815.700,000
5 800 191 1599 9105 6989 2116 400 209 10.0 50 112 21.238.562,000 2.800.900,000
6 800 202 1599 8318 6050 2268 400 198 10.0 50 149 19.998.979,200 2.962.500,000
6 800 202 1599 8307 6050 2257 400 198 10.0 50 149 19.987.970,800 2.952.200,000
6 800 202 1599 8308 6050 2258 400 198 10.0 50 147 19.974.485,200 2.938.650,000
6 800 198 1599 8316 6050 2266 400 202 10.0 50 178 20.005.750,400 2.969.400,000
6 800 195 1599 8325 6050 2275 400 205 10.0 50 172 20.016.530,000 2.979.600,000
7 800 195 1599 7166 5291 1875 400 205 10.0 50 145 16.682.590,400 2.459.000,000
7 800 193 1599 7174 5291 1883 400 207 10.0 50 155 16.690.455,600 2.466.350,000
7 800 192 1599 7171 5291 1880 400 208 10.0 50 155 16.672.612,400 2.448.700,000
7 800 190 1599 7164 5291 1873 400 210 10.0 50 156 16.684.311,600 2.460.850,000
7 800 190 1599 7161 5291 1870 400 210 10.0 50 147 16.663.868,400 2.440.600,000
8 800 180 1599 7805 5998 1807 400 220 10.0 50 133 19.872.792,000 2.513.200,000
8 800 175 1599 7807 5998 1809 400 225 10.0 50 143 19.876.820,800 2.517.100,000
8 800 177 1599 7827 5998 1829 400 223 10.0 50 160 19.903.908,800 2.542.900,000
8 800 178 1599 7862 5998 1864 400 222 10.0 50 176 19.962.712,800 2.599.450,000
8 800 179 1599 7803 5998 1805 400 221 10.0 50 132 19.880.563,200 2.521.100,000
9 800 190 1599 7908 5858 2050 400 210 10.0 50 148 18.627.475,200 2.659.950,000
9 800 188 1599 7899 5858 2041 400 212 10.0 50 138 18.626.245,600 2.659.300,000
9 800 191 1599 7898 5858 2040 400 209 10.0 50 137 18.610.831,200 2.643.950,000
9 800 189 1599 7920 5858 2062 400 211 10.0 50 180 18.634.748,000 2.666.450,000
9 800 193 1599 7896 5858 2038 400 207 10.0 50 143 18.600.502,400 2.633.750,000
