0 500 146 999 18046 14007 4039 250 104 10.0 50 3192 27.648.962,400 2.826.650,000
0 500 149 999 17315 14007 3308 250 101 10.0 50 2435 27.206.386,000 2.431.150,000
0 500 143 999 17994 14007 3987 250 107 10.0 50 3149 27.702.613,600 2.883.650,000
0 500 156 999 17947 14007 3940 250 94 10.0 50 3066 27.628.336,800 2.812.400,000
0 500 152 999 17695 14007 3688 250 98 10.0 50 2821 27.527.208,000 2.727.500,000
1 500 134 999 27887 22175 5712 250 116 10.0 50 4682 42.959.722,800 4.669.850,000
1 500 142 999 28074 22175 5899 250 108 10.0 50 4847 42.998.265,600 4.696.350,000
1 500 138 999 28713 22175 6538 250 112 10.0 50 5490 43.695.617,200 5.352.550,000
1 500 147 999 28174 22175 5999 250 103 10.0 50 4956 43.206.655,600 4.898.300,000
1 500 138 999 28890 22175 6715 250 112 10.0 50 5669 43.807.816,000 5.453.350,000
2 500 202 999 20109 13737 6372 250 48 10.0 50 5468 29.985.869,600 5.277.750,000
2 500 193 999 19073 13737 5336 250 57 10.0 50 4443 29.066.451,200 4.425.050,000
2 500 197 999 18965 13737 5228 250 53 10.0 50 4339 28.973.346,000 4.338.900,000
2 500 201 999 19910 13737 6173 250 49 10.0 50 5280 29.826.304,000 5.131.000,000
2 500 201 999 19941 13737 6204 250 49 10.0 50 5306 29.850.150,400 5.152.850,000
3 500 185 999 15225 11493 3732 250 65 10.0 50 2979 23.522.090,000 2.851.350,000
3 500 187 999 15740 11493 4247 250 63 10.0 50 3481 23.975.306,000 3.271.400,000
3 500 189 999 15495 11493 4002 250 61 10.0 50 3249 23.812.228,000 3.124.100,000
3 500 187 999 15291 11493 3798 250 63 10.0 50 3039 23.652.590,400 2.977.600,000
3 500 183 999 15254 11493 3761 250 67 10.0 50 3014 23.587.507,600 2.914.900,000
4 500 147 999 17919 14665 3254 250 103 10.0 50 2404 28.398.383,600 2.424.250,000
4 500 145 999 18063 14665 3398 250 105 10.0 50 2533 28.469.757,200 2.486.350,000
4 500 146 999 17569 14665 2904 250 104 10.0 50 2041 28.121.343,600 2.169.750,000
4 500 149 999 17938 14665 3273 250 101 10.0 50 2409 28.484.607,200 2.509.250,000
4 500 145 999 17590 14665 2925 250 105 10.0 50 2074 28.185.996,000 2.233.050,000
5 500 176 999 17000 13285 3715 250 74 10.0 50 2950 27.203.800,000 3.058.300,000
5 500 177 999 16379 13285 3094 250 73 10.0 50 2342 26.477.557,600 2.372.050,000
5 500 176 999 16570 13285 3285 250 74 10.0 50 2525 26.715.708,000 2.597.900,000
5 500 169 999 16625 13285 3340 250 81 10.0 50 2584 26.751.050,000 2.629.700,000
5 500 176 999 16089 13285 2804 250 74 10.0 50 2055 26.414.481,600 2.327.650,000
6 500 180 999 18729 12213 6516 250 70 10.0 50 5696 26.564.647,600 4.953.750,000
6 500 180 999 18730 12213 6517 250 69 10.0 50 5694 26.522.362,000 4.911.400,000
6 500 180 999 17757 12213 5544 250 70 10.0 50 4728 25.725.600,800 4.177.300,000
6 500 177 999 18308 12213 6095 250 73 10.0 50 5293 26.336.485,200 4.752.700,000
6 500 176 999 18640 12213 6427 250 73 10.0 50 5621 26.614.616,000 5.009.450,000
7 500 164 999 18684 14789 3895 250 86 10.0 50 3071 30.211.649,600 3.287.200,000
7 500 164 999 18752 14789 3963 250 86 10.0 50 3133 30.098.328,800 3.169.500,000
7 500 159 999 19179 14789 4390 250 91 10.0 50 3569 30.477.777,600 3.521.450,000
7 500 162 999 18323 14789 3534 250 88 10.0 50 2708 29.803.901,200 2.902.700,000
7 500 155 999 19149 14789 4360 250 95 10.0 50 3554 30.574.145,600 3.619.750,000
8 500 140 999 24385 19672 4713 250 110 10.0 50 3823 40.236.844,000 4.020.850,000
8 500 146 999 23529 19672 3857 250 104 10.0 50 2956 39.340.967,600 3.180.100,000
8 500 144 999 23646 19672 3974 250 106 10.0 50 3062 39.553.852,400 3.385.450,000
8 500 150 999 24042 19672 4370 250 99 10.0 50 3475 39.834.904,800 3.641.000,000
8 500 150 999 23779 19672 4107 250 100 10.0 50 3206 39.626.517,600 3.449.550,000
9 500 166 999 22864 17519 5345 250 84 10.0 50 4486 37.289.291,600 4.021.600,000
9 500 158 999 22078 17519 4559 250 92 10.0 50 3699 36.763.473,200 3.546.400,000
9 500 156 999 21849 17519 4330 250 94 10.0 50 3504 36.687.875,600 3.485.550,000
9 500 164 999 22733 17519 5214 250 86 10.0 50 4363 37.475.305,200 4.216.050,000
9 500 158 999 22438 17519 4919 250 92 10.0 50 4063 37.098.107,200 3.857.850,000
